timestamp,date,time,avg_speed,weather_type,weather_code,temperature,precipitation,intensity_30min,cars,trucks,busses
2024-05-15 05:30:00,2024-05-15,05:30:00,97.26,clear,1,13.7,0.0,35,25,4,6
2024-05-15 06:00:00,2024-05-15,06:00:00,73.06,heavy_rain,63,19.2,2.4,66,50,7,9
2024-05-15 06:30:00,2024-05-15,06:30:00,88.8,clear,1,23.8,0.0,71,51,9,11
2024-05-15 07:00:00,2024-05-15,07:00:00,72.06,partly_cloudy,2,19.2,0.0,174,125,14,35
2024-05-15 07:30:00,2024-05-15,07:30:00,72.74,partly_cloudy,2,16.7,0.0,170,131,16,23
2024-05-15 08:00:00,2024-05-15,08:00:00,38.05,fog,45,20.8,0.0,210,166,19,25
2024-05-15 08:30:00,2024-05-15,08:30:00,40.57,partly_cloudy,2,19.4,0.0,241,196,20,25
2024-05-15 09:00:00,2024-05-15,09:00:00,40.52,clear,1,20.0,0.0,226,180,19,27
2024-05-15 09:30:00,2024-05-15,09:30:00,55.83,clear,1,18.5,0.0,218,162,29,27
2024-05-15 10:00:00,2024-05-15,10:00:00,64.79,rain,61,19.8,3.0,163,130,19,14
2024-05-15 10:30:00,2024-05-15,10:30:00,64.19,cloudy,3,16.1,0.0,183,143,23,17
2024-05-15 11:00:00,2024-05-15,11:00:00,67.04,clear,1,18.5,0.0,174,137,22,15
2024-05-15 11:30:00,2024-05-15,11:30:00,61.58,fog,45,17.8,0.0,154,117,12,25
2024-05-15 12:00:00,2024-05-15,12:00:00,56.83,heavy_rain,63,19.7,7.0,131,104,11,16
2024-05-15 12:30:00,2024-05-15,12:30:00,62.39,partly_cloudy,2,24.3,0.0,164,128,22,14
2024-05-15 13:00:00,2024-05-15,13:00:00,65.93,cloudy,3,23.2,0.0,174,132,19,23
2024-05-15 13:30:00,2024-05-15,13:30:00,71.27,rain,61,21.7,2.2,147,113,12,22
2024-05-15 14:00:00,2024-05-15,14:00:00,66.89,fog,45,22.9,0.0,128,103,11,14
2024-05-15 14:30:00,2024-05-15,14:30:00,83.53,partly_cloudy,2,18.5,0.0,143,116,13,14
2024-05-15 15:00:00,2024-05-15,15:00:00,75.55,partly_cloudy,2,24.9,0.0,176,137,20,19
2024-05-15 15:30:00,2024-05-15,15:30:00,77.73,cloudy,3,26.0,0.0,146,108,16,22
2024-05-15 16:00:00,2024-05-15,16:00:00,43.7,fog,45,21.7,0.0,201,157,24,20
2024-05-15 16:30:00,2024-05-15,16:30:00,50.84,cloudy,3,21.4,0.0,216,159,24,33
2024-05-15 17:00:00,2024-05-15,17:00:00,31.79,clear,1,18.7,0.0,268,207,28,33
2024-05-15 17:30:00,2024-05-15,17:30:00,60.44,heavy_rain,63,18.1,7.4,189,140,15,34
2024-05-15 18:00:00,2024-05-15,18:00:00,48.84,partly_cloudy,2,20.8,0.0,274,197,28,49
2024-05-15 18:30:00,2024-05-15,18:30:00,45.28,clear,1,17.6,0.0,260,205,32,23
2024-05-15 19:00:00,2024-05-15,19:00:00,54.61,partly_cloudy,2,22.6,0.0,193,152,26,15
2024-05-15 19:30:00,2024-05-15,19:30:00,75.51,cloudy,3,19.2,0.0,187,141,19,27
2024-05-15 20:00:00,2024-05-15,20:00:00,65.95,partly_cloudy,2,19.6,0.0,124,98,12,14
2024-05-15 20:30:00,2024-05-15,20:30:00,91.66,partly_cloudy,2,19.4,0.0,99,76,11,12
2024-05-15 21:00:00,2024-05-15,21:00:00,87.67,partly_cloudy,2,17.6,0.0,100,77,8,15
2024-05-15 21:30:00,2024-05-15,21:30:00,101.69,partly_cloudy,2,15.9,0.0,83,65,11,7
2024-05-15 22:00:00,2024-05-15,22:00:00,87.33,rain,61,17.2,3.1,46,34,4,8
2024-05-15 22:30:00,2024-05-15,22:30:00,95.1,cloudy,3,18.0,0.0,76,57,8,11
2024-05-15 23:00:00,2024-05-15,23:00:00,83.21,fog,45,18.5,0.0,74,59,8,7
2024-05-15 23:30:00,2024-05-15,23:30:00,93.95,partly_cloudy,2,18.5,0.0,35,27,4,4
2024-05-16 00:00:00,2024-05-16,00:00:00,85.24,rain,61,14.6,0.5,24,18,2,4
2024-05-16 00:30:00,2024-05-16,00:30:00,93.78,cloudy,3,15.6,0.0,43,32,4,7
2024-05-16 01:00:00,2024-05-16,01:00:00,97.59,clear,1,16.3,0.0,22,16,2,4
2024-05-16 01:30:00,2024-05-16,01:30:00,84.46,clear,1,13.8,0.0,25,18,2,5
2024-05-16 02:00:00,2024-05-16,02:00:00,93.18,cloudy,3,11.9,0.0,13,10,1,2
2024-05-16 02:30:00,2024-05-16,02:30:00,104.18,clear,1,17.9,0.0,24,17,2,5
2024-05-16 03:00:00,2024-05-16,03:00:00,82.85,cloudy,3,14.9,0.0,20,15,1,4
2024-05-16 03:30:00,2024-05-16,03:30:00,95.06,cloudy,3,17.2,0.0,7,5,0,2
2024-05-16 04:00:00,2024-05-16,04:00:00,93.37,partly_cloudy,2,13.1,0.0,19,14,2,3
2024-05-16 04:30:00,2024-05-16,04:30:00,86.42,fog,45,15.4,0.0,13,10,1,2
2024-05-16 05:00:00,2024-05-16,05:00:00,91.04,cloudy,3,16.7,0.0,18,13,2,3
2024-05-16 05:30:00,2024-05-16,05:30:00,97.17,cloudy,3,15.5,0.0,19,14,2,3
2024-05-16 06:00:00,2024-05-16,06:00:00,91.26,cloudy,3,15.9,0.0,51,38,6,7
2024-05-16 06:30:00,2024-05-16,06:30:00,77.04,partly_cloudy,2,17.5,0.0,110,80,12,18
2024-05-16 07:00:00,2024-05-16,07:00:00,57.02,fog,45,19.5,0.0,149,107,16,26
2024-05-16 07:30:00,2024-05-16,07:30:00,48.07,rain,61,12.0,2.8,212,161,21,30
2024-05-16 08:00:00,2024-05-16,08:00:00,30.21,fog,45,16.4,0.0,267,204,26,37
2024-05-16 08:30:00,2024-05-16,08:30:00,44.13,clear,1,15.1,0.0,244,185,30,29
2024-05-16 09:00:00,2024-05-16,09:00:00,42.37,rain,61,20.4,0.8,206,156,26,24
2024-05-16 09:30:00,2024-05-16,09:30:00,49.91,partly_cloudy,2,16.7,0.0,202,147,22,33
2024-05-16 10:00:00,2024-05-16,10:00:00,66.11,partly_cloudy,2,21.4,0.0,157,128,19,10
2024-05-16 10:30:00,2024-05-16,10:30:00,68.04,rain,61,16.2,3.8,130,94,17,19
2024-05-16 11:00:00,2024-05-16,11:00:00,68.01,rain,61,16.7,2.0,117,92,10,15
2024-05-16 11:30:00,2024-05-16,11:30:00,77.69,partly_cloudy,2,19.4,0.0,166,134,22,10
2024-05-16 12:00:00,2024-05-16,12:00:00,37.64,cloudy,3,25.1,0.0,215,172,21,22
2024-05-16 12:30:00,2024-05-16,12:30:00,70.82,cloudy,3,20.4,0.0,182,142,21,19
2024-05-16 13:00:00,2024-05-16,13:00:00,78.26,clear,1,23.1,0.0,181,131,22,28
2024-05-16 13:30:00,2024-05-16,13:30:00,65.65,partly_cloudy,2,21.6,0.0,180,133,14,33
2024-05-16 14:00:00,2024-05-16,14:00:00,76.69,cloudy,3,22.0,0.0,133,100,16,17
2024-05-16 14:30:00,2024-05-16,14:30:00,63.1,fog,45,24.1,0.0,142,106,16,20
2024-05-16 15:00:00,2024-05-16,15:00:00,67.35,fog,45,20.9,0.0,169,137,22,10
2024-05-16 15:30:00,2024-05-16,15:30:00,36.1,cloudy,3,21.5,0.0,203,159,16,28
2024-05-16 16:00:00,2024-05-16,16:00:00,57.17,partly_cloudy,2,21.4,0.0,190,142,26,22
2024-05-16 16:30:00,2024-05-16,16:30:00,39.08,clear,1,21.3,0.0,240,186,25,29
2024-05-16 17:00:00,2024-05-16,17:00:00,8.0,cloudy,3,21.9,0.0,311,233,36,42
2024-05-16 17:30:00,2024-05-16,17:30:00,38.25,partly_cloudy,2,17.7,0.0,255,200,31,24
2024-05-16 18:00:00,2024-05-16,18:00:00,31.47,partly_cloudy,2,17.9,0.0,245,197,27,21
2024-05-16 18:30:00,2024-05-16,18:30:00,36.61,cloudy,3,10.7,0.0,235,179,22,34
2024-05-16 19:00:00,2024-05-16,19:00:00,54.43,rain,61,18.5,1.4,168,121,14,33
2024-05-16 19:30:00,2024-05-16,19:30:00,56.75,cloudy,3,15.7,0.0,194,154,25,15
2024-05-16 20:00:00,2024-05-16,20:00:00,71.69,fog,45,17.8,0.0,92,66,12,14
2024-05-16 20:30:00,2024-05-16,20:30:00,79.51,rain,61,16.2,4.0,112,88,9,15
2024-05-16 21:00:00,2024-05-16,21:00:00,93.11,partly_cloudy,2,17.4,0.0,76,61,6,9
2024-05-16 21:30:00,2024-05-16,21:30:00,84.81,cloudy,3,22.6,0.0,78,60,10,8
2024-05-16 22:00:00,2024-05-16,22:00:00,84.71,clear,1,20.6,0.0,72,53,7,12
2024-05-16 22:30:00,2024-05-16,22:30:00,101.59,cloudy,3,13.8,0.0,53,42,5,6
2024-05-16 23:00:00,2024-05-16,23:00:00,86.08,partly_cloudy,2,17.8,0.0,25,20,3,2
2024-05-16 23:30:00,2024-05-16,23:30:00,79.08,clear,1,16.6,0.0,75,58,9,8
2024-05-17 00:00:00,2024-05-17,00:00:00,93.4,cloudy,3,12.4,0.0,51,40,6,5
2024-05-17 00:30:00,2024-05-17,00:30:00,91.67,partly_cloudy,2,13.0,0.0,38,30,4,4
2024-05-17 01:00:00,2024-05-17,01:00:00,97.9,cloudy,3,10.6,0.0,25,19,2,4
2024-05-17 01:30:00,2024-05-17,01:30:00,88.64,rain,61,14.6,0.6,15,11,1,3
2024-05-17 02:00:00,2024-05-17,02:00:00,103.78,clear,1,11.9,0.0,6,4,0,2
2024-05-17 02:30:00,2024-05-17,02:30:00,83.73,rain,61,12.8,2.0,7,5,0,2
2024-05-17 03:00:00,2024-05-17,03:00:00,93.76,clear,1,18.6,0.0,14,10,1,3
2024-05-17 03:30:00,2024-05-17,03:30:00,87.67,cloudy,3,13.8,0.0,14,11,1,2
2024-05-17 04:00:00,2024-05-17,04:00:00,96.41,cloudy,3,10.8,0.0,25,20,2,3
2024-05-17 04:30:00,2024-05-17,04:30:00,97.78,clear,1,11.8,0.0,15,11,1,3
2024-05-17 05:00:00,2024-05-17,05:00:00,89.92,cloudy,3,16.0,0.0,27,19,2,6
2024-05-17 05:30:00,2024-05-17,05:30:00,102.54,clear,1,20.3,0.0,26,21,2,3
2024-05-17 06:00:00,2024-05-17,06:00:00,80.71,rain,61,15.4,1.1,75,58,6,11
2024-05-17 06:30:00,2024-05-17,06:30:00,86.43,cloudy,3,15.3,0.0,85,68,7,10
2024-05-17 07:00:00,2024-05-17,07:00:00,61.43,rain,61,17.5,0.8,182,141,16,25
2024-05-17 07:30:00,2024-05-17,07:30:00,39.42,partly_cloudy,2,18.9,0.0,230,183,31,16
2024-05-17 08:00:00,2024-05-17,08:00:00,46.38,cloudy,3,17.7,0.0,277,208,27,42
2024-05-17 08:30:00,2024-05-17,08:30:00,60.39,rain,61,22.5,3.7,155,123,14,18
2024-05-17 09:00:00,2024-05-17,09:00:00,50.28,partly_cloudy,2,15.8,0.0,223,181,26,16
2024-05-17 09:30:00,2024-05-17,09:30:00,43.42,cloudy,3,23.9,0.0,241,188,32,21
2024-05-17 10:00:00,2024-05-17,10:00:00,64.99,cloudy,3,25.1,0.0,170,138,23,9
2024-05-17 10:30:00,2024-05-17,10:30:00,49.86,cloudy,3,19.2,0.0,204,149,26,29
2024-05-17 11:00:00,2024-05-17,11:00:00,78.5,partly_cloudy,2,20.4,0.0,155,126,13,16
2024-05-17 11:30:00,2024-05-17,11:30:00,82.1,partly_cloudy,2,19.4,0.0,139,107,17,15
2024-05-17 12:00:00,2024-05-17,12:00:00,58.64,rain,61,19.6,1.0,152,115,14,23
2024-05-17 12:30:00,2024-05-17,12:30:00,72.44,rain,61,25.1,3.0,156,121,16,19
2024-05-17 13:00:00,2024-05-17,13:00:00,76.17,partly_cloudy,2,23.0,0.0,183,149,19,15
2024-05-17 13:30:00,2024-05-17,13:30:00,66.14,cloudy,3,24.7,0.0,173,140,15,18
2024-05-17 14:00:00,2024-05-17,14:00:00,77.07,partly_cloudy,2,24.0,0.0,120,96,11,13
2024-05-17 14:30:00,2024-05-17,14:30:00,66.17,rain,61,19.1,0.7,133,105,13,15
2024-05-17 15:00:00,2024-05-17,15:00:00,57.59,partly_cloudy,2,22.8,0.0,172,138,19,15
2024-05-17 15:30:00,2024-05-17,15:30:00,66.59,cloudy,3,24.0,0.0,178,144,24,10
2024-05-17 16:00:00,2024-05-17,16:00:00,65.06,partly_cloudy,2,27.9,0.0,160,118,18,24
2024-05-17 16:30:00,2024-05-17,16:30:00,46.98,clear,1,24.9,0.0,239,189,22,28
2024-05-17 17:00:00,2024-05-17,17:00:00,41.21,cloudy,3,21.0,0.0,238,182,29,27
2024-05-17 17:30:00,2024-05-17,17:30:00,29.59,clear,1,17.9,0.0,256,205,35,16
2024-05-17 18:00:00,2024-05-17,18:00:00,50.94,clear,1,19.7,0.0,224,161,29,34
2024-05-17 18:30:00,2024-05-17,18:30:00,27.78,fog,45,16.3,0.0,282,204,33,45
2024-05-17 19:00:00,2024-05-17,19:00:00,69.0,cloudy,3,20.5,0.0,171,139,23,9
2024-05-17 19:30:00,2024-05-17,19:30:00,77.67,cloudy,3,19.2,0.0,170,134,22,14
2024-05-17 20:00:00,2024-05-17,20:00:00,67.21,clear,1,17.3,0.0,117,84,9,24
2024-05-17 20:30:00,2024-05-17,20:30:00,79.08,partly_cloudy,2,15.8,0.0,133,108,14,11
2024-05-17 21:00:00,2024-05-17,21:00:00,83.85,clear,1,14.5,0.0,92,74,9,9
2024-05-17 21:30:00,2024-05-17,21:30:00,104.0,partly_cloudy,2,16.3,0.0,82,60,9,13
2024-05-17 22:00:00,2024-05-17,22:00:00,95.68,partly_cloudy,2,19.1,0.0,88,65,10,13
2024-05-17 22:30:00,2024-05-17,22:30:00,90.8,cloudy,3,21.7,0.0,74,58,8,8
2024-05-17 23:00:00,2024-05-17,23:00:00,85.33,fog,45,16.0,0.0,27,20,2,5
2024-05-17 23:30:00,2024-05-17,23:30:00,88.94,rain,61,18.5,0.2,50,37,5,8
2024-05-18 00:00:00,2024-05-18,00:00:00,85.61,partly_cloudy,2,16.9,0.0,44,33,3,8
2024-05-18 00:30:00,2024-05-18,00:30:00,86.92,cloudy,3,13.3,0.0,48,34,6,8
2024-05-18 01:00:00,2024-05-18,01:00:00,99.74,cloudy,3,16.3,0.0,34,25,3,6
2024-05-18 01:30:00,2024-05-18,01:30:00,101.87,cloudy,3,15.6,0.0,31,22,4,5
2024-05-18 02:00:00,2024-05-18,02:00:00,95.15,partly_cloudy,2,12.1,0.0,17,12,2,3
2024-05-18 02:30:00,2024-05-18,02:30:00,101.54,clear,1,13.1,0.0,36,27,4,5
2024-05-18 03:00:00,2024-05-18,03:00:00,93.1,cloudy,3,15.8,0.0,22,16,2,4
2024-05-18 03:30:00,2024-05-18,03:30:00,99.57,partly_cloudy,2,14.8,0.0,16,12,2,2
2024-05-18 04:00:00,2024-05-18,04:00:00,98.08,clear,1,12.2,0.0,15,11,1,3
2024-05-18 04:30:00,2024-05-18,04:30:00,91.33,fog,45,14.8,0.0,21,15,2,4
2024-05-18 05:00:00,2024-05-18,05:00:00,84.78,rain,61,13.9,0.7,15,11,1,3
2024-05-18 05:30:00,2024-05-18,05:30:00,94.37,partly_cloudy,2,13.8,0.0,28,22,3,3
2024-05-18 06:00:00,2024-05-18,06:00:00,91.12,clear,1,18.8,0.0,38,27,3,8
2024-05-18 06:30:00,2024-05-18,06:30:00,95.12,cloudy,3,17.1,0.0,30,22,2,6
2024-05-18 07:00:00,2024-05-18,07:00:00,83.76,fog,45,20.9,0.0,46,35,6,5
2024-05-18 07:30:00,2024-05-18,07:30:00,86.07,clear,1,20.5,0.0,59,44,5,10
2024-05-18 08:00:00,2024-05-18,08:00:00,84.61,rain,61,16.3,3.6,99,71,11,17
2024-05-18 08:30:00,2024-05-18,08:30:00,97.41,cloudy,3,17.3,0.0,94,72,9,13
2024-05-18 09:00:00,2024-05-18,09:00:00,67.87,partly_cloudy,2,12.5,0.0,180,139,17,24
2024-05-18 09:30:00,2024-05-18,09:30:00,95.28,partly_cloudy,2,20.2,0.0,131,104,12,15
2024-05-18 10:00:00,2024-05-18,10:00:00,60.26,cloudy,3,21.1,0.0,199,157,25,17
2024-05-18 10:30:00,2024-05-18,10:30:00,50.64,fog,45,13.7,0.0,176,131,17,28
2024-05-18 11:00:00,2024-05-18,11:00:00,81.68,partly_cloudy,2,23.2,0.0,137,111,16,10
2024-05-18 11:30:00,2024-05-18,11:30:00,42.81,partly_cloudy,2,21.3,0.0,251,182,24,45
2024-05-18 12:00:00,2024-05-18,12:00:00,42.27,cloudy,3,20.6,0.0,252,185,22,45
2024-05-18 12:30:00,2024-05-18,12:30:00,38.91,clear,1,20.6,0.0,239,181,28,30
2024-05-18 13:00:00,2024-05-18,13:00:00,49.3,cloudy,3,20.8,0.0,222,173,29,20
2024-05-18 13:30:00,2024-05-18,13:30:00,39.09,rain,61,18.1,2.6,243,197,28,18
2024-05-18 14:00:00,2024-05-18,14:00:00,44.4,clear,1,24.0,0.0,210,157,20,33
2024-05-18 14:30:00,2024-05-18,14:30:00,49.79,cloudy,3,22.9,0.0,240,191,26,23
2024-05-18 15:00:00,2024-05-18,15:00:00,75.14,partly_cloudy,2,19.7,0.0,189,152,15,22
2024-05-18 15:30:00,2024-05-18,15:30:00,53.11,cloudy,3,23.2,0.0,195,155,22,18
2024-05-18 16:00:00,2024-05-18,16:00:00,70.39,partly_cloudy,2,19.8,0.0,171,125,18,28
2024-05-18 16:30:00,2024-05-18,16:30:00,45.78,cloudy,3,21.0,0.0,247,186,25,36
2024-05-18 17:00:00,2024-05-18,17:00:00,71.97,rain,61,21.9,2.0,163,119,21,23
2024-05-18 17:30:00,2024-05-18,17:30:00,55.81,cloudy,3,16.8,0.0,167,129,16,22
2024-05-18 18:00:00,2024-05-18,18:00:00,53.46,fog,45,18.1,0.0,190,143,20,27
2024-05-18 18:30:00,2024-05-18,18:30:00,87.47,partly_cloudy,2,18.2,0.0,154,125,20,9
2024-05-18 19:00:00,2024-05-18,19:00:00,62.07,cloudy,3,15.7,0.0,133,106,11,16
2024-05-18 19:30:00,2024-05-18,19:30:00,80.54,partly_cloudy,2,15.8,0.0,138,110,11,17
2024-05-18 20:00:00,2024-05-18,20:00:00,63.76,cloudy,3,19.3,0.0,112,80,9,23
2024-05-18 20:30:00,2024-05-18,20:30:00,90.54,partly_cloudy,2,17.6,0.0,100,81,8,11
2024-05-18 21:00:00,2024-05-18,21:00:00,90.31,clear,1,15.6,0.0,77,58,7,12
2024-05-18 21:30:00,2024-05-18,21:30:00,98.32,clear,1,14.2,0.0,48,38,6,4
2024-05-18 22:00:00,2024-05-18,22:00:00,87.54,clear,1,19.9,0.0,52,41,4,7
2024-05-18 22:30:00,2024-05-18,22:30:00,84.97,clear,1,14.7,0.0,72,54,6,12
2024-05-18 23:00:00,2024-05-18,23:00:00,91.08,partly_cloudy,2,19.6,0.0,61,47,6,8
2024-05-18 23:30:00,2024-05-18,23:30:00,87.18,clear,1,18.3,0.0,50,39,6,5
2024-05-19 00:00:00,2024-05-19,00:00:00,96.11,cloudy,3,11.1,0.0,25,18,2,5
2024-05-19 00:30:00,2024-05-19,00:30:00,100.12,cloudy,3,14.9,0.0,34,24,3,7
2024-05-19 01:00:00,2024-05-19,01:00:00,97.43,cloudy,3,17.2,0.0,33,23,2,8
2024-05-19 01:30:00,2024-05-19,01:30:00,90.45,rain,61,12.0,1.5,17,13,2,2
2024-05-19 02:00:00,2024-05-19,02:00:00,99.47,cloudy,3,17.1,0.0,11,8,1,2
2024-05-19 02:30:00,2024-05-19,02:30:00,87.7,rain,61,15.4,0.6,16,12,1,3
2024-05-19 03:00:00,2024-05-19,03:00:00,82.2,heavy_rain,63,15.9,7.5,19,13,2,4
2024-05-19 03:30:00,2024-05-19,03:30:00,92.6,cloudy,3,15.5,0.0,11,8,1,2
2024-05-19 04:00:00,2024-05-19,04:00:00,95.73,clear,1,12.0,0.0,24,17,3,4
2024-05-19 04:30:00,2024-05-19,04:30:00,92.78,partly_cloudy,2,13.3,0.0,9,7,0,2
2024-05-19 05:00:00,2024-05-19,05:00:00,91.31,clear,1,18.1,0.0,25,19,2,4
2024-05-19 05:30:00,2024-05-19,05:30:00,90.75,clear,1,10.7,0.0,18,14,2,2
2024-05-19 06:00:00,2024-05-19,06:00:00,72.89,fog,45,17.3,0.0,29,22,3,4
2024-05-19 06:30:00,2024-05-19,06:30:00,93.52,cloudy,3,17.7,0.0,37,27,4,6
2024-05-19 07:00:00,2024-05-19,07:00:00,81.44,rain,61,17.1,0.4,47,37,5,5
2024-05-19 07:30:00,2024-05-19,07:30:00,98.62,partly_cloudy,2,19.2,0.0,49,38,4,7
2024-05-19 08:00:00,2024-05-19,08:00:00,81.61,partly_cloudy,2,20.8,0.0,98,71,8,19
2024-05-19 08:30:00,2024-05-19,08:30:00,88.48,rain,61,16.2,1.8,82,65,8,9
2024-05-19 09:00:00,2024-05-19,09:00:00,55.97,rain,61,17.5,1.2,140,112,19,9
2024-05-19 09:30:00,2024-05-19,09:30:00,80.84,cloudy,3,17.2,0.0,145,105,17,23
2024-05-19 10:00:00,2024-05-19,10:00:00,74.06,cloudy,3,18.9,0.0,167,122,22,23
2024-05-19 10:30:00,2024-05-19,10:30:00,65.97,heavy_rain,63,16.7,4.3,147,116,16,15
2024-05-19 11:00:00,2024-05-19,11:00:00,47.78,clear,1,21.0,0.0,233,181,31,21
2024-05-19 11:30:00,2024-05-19,11:30:00,68.15,cloudy,3,13.5,0.0,183,140,24,19
2024-05-19 12:00:00,2024-05-19,12:00:00,45.23,partly_cloudy,2,20.8,0.0,206,168,27,11
2024-05-19 12:30:00,2024-05-19,12:30:00,48.37,clear,1,22.0,0.0,220,180,23,17
2024-05-19 13:00:00,2024-05-19,13:00:00,41.74,fog,45,23.0,0.0,238,171,24,43
2024-05-19 13:30:00,2024-05-19,13:30:00,40.06,partly_cloudy,2,24.0,0.0,227,176,25,26
2024-05-19 14:00:00,2024-05-19,14:00:00,48.16,partly_cloudy,2,24.0,0.0,234,190,24,20
2024-05-19 14:30:00,2024-05-19,14:30:00,71.46,rain,61,21.4,3.7,185,142,15,28
2024-05-19 15:00:00,2024-05-19,15:00:00,43.34,heavy_rain,63,26.4,2.9,192,140,25,27
2024-05-19 15:30:00,2024-05-19,15:30:00,35.33,cloudy,3,24.2,0.0,239,194,32,13
2024-05-19 16:00:00,2024-05-19,16:00:00,46.9,clear,1,25.1,0.0,208,154,28,26
2024-05-19 16:30:00,2024-05-19,16:30:00,46.2,cloudy,3,19.9,0.0,202,149,23,30
2024-05-19 17:00:00,2024-05-19,17:00:00,55.99,heavy_rain,63,15.0,7.2,167,120,15,32
2024-05-19 17:30:00,2024-05-19,17:30:00,50.35,clear,1,17.1,0.0,210,159,20,31
2024-05-19 18:00:00,2024-05-19,18:00:00,57.93,rain,61,19.5,1.5,163,132,18,13
2024-05-19 18:30:00,2024-05-19,18:30:00,69.63,cloudy,3,17.2,0.0,157,127,17,13
2024-05-19 19:00:00,2024-05-19,19:00:00,82.12,cloudy,3,13.2,0.0,128,102,13,13
2024-05-19 19:30:00,2024-05-19,19:30:00,88.87,clear,1,15.4,0.0,117,92,10,15
2024-05-19 20:00:00,2024-05-19,20:00:00,88.9,partly_cloudy,2,19.1,0.0,90,73,9,8
2024-05-19 20:30:00,2024-05-19,20:30:00,100.8,cloudy,3,20.3,0.0,95,70,12,13
2024-05-19 21:00:00,2024-05-19,21:00:00,87.15,partly_cloudy,2,19.6,0.0,78,57,10,11
2024-05-19 21:30:00,2024-05-19,21:30:00,91.02,cloudy,3,14.9,0.0,76,59,7,10
2024-05-19 22:00:00,2024-05-19,22:00:00,95.25,partly_cloudy,2,18.7,0.0,40,29,4,7
2024-05-19 22:30:00,2024-05-19,22:30:00,91.26,partly_cloudy,2,17.6,0.0,48,35,5,8
2024-05-19 23:00:00,2024-05-19,23:00:00,88.79,rain,61,16.7,0.5,43,31,3,9
2024-05-19 23:30:00,2024-05-19,23:30:00,89.48,partly_cloudy,2,18.3,0.0,53,42,5,6
2024-05-20 00:00:00,2024-05-20,00:00:00,98.01,clear,1,15.1,0.0,33,26,3,4
2024-05-20 00:30:00,2024-05-20,00:30:00,87.21,partly_cloudy,2,16.8,0.0,31,25,2,4
2024-05-20 01:00:00,2024-05-20,01:00:00,92.73,clear,1,9.4,0.0,21,15,2,4
2024-05-20 01:30:00,2024-05-20,01:30:00,95.49,partly_cloudy,2,13.8,0.0,23,18,2,3
2024-05-20 02:00:00,2024-05-20,02:00:00,83.86,cloudy,3,14.7,0.0,18,14,2,2
2024-05-20 02:30:00,2024-05-20,02:30:00,89.76,clear,1,13.0,0.0,16,11,1,4
2024-05-20 03:00:00,2024-05-20,03:00:00,94.63,partly_cloudy,2,16.5,0.0,7,5,0,2
2024-05-20 03:30:00,2024-05-20,03:30:00,91.62,cloudy,3,16.2,0.0,5,3,0,2
2024-05-20 04:00:00,2024-05-20,04:00:00,72.72,heavy_rain,63,16.7,6.4,20,14,1,5
2024-05-20 04:30:00,2024-05-20,04:30:00,88.79,rain,61,17.1,2.4,19,15,2,2
2024-05-20 05:00:00,2024-05-20,05:00:00,94.58,cloudy,3,17.4,0.0,31,22,4,5
2024-05-20 05:30:00,2024-05-20,05:30:00,88.49,partly_cloudy,2,11.7,0.0,31,25,4,2
2024-05-20 06:00:00,2024-05-20,06:00:00,86.27,partly_cloudy,2,20.5,0.0,84,65,7,12
2024-05-20 06:30:00,2024-05-20,06:30:00,94.6,cloudy,3,18.8,0.0,71,53,6,12
2024-05-20 07:00:00,2024-05-20,07:00:00,64.83,cloudy,3,19.1,0.0,167,121,19,27
2024-05-20 07:30:00,2024-05-20,07:30:00,69.24,cloudy,3,15.1,0.0,195,145,24,26
2024-05-20 08:00:00,2024-05-20,08:00:00,48.39,cloudy,3,19.1,0.0,230,171,18,41
2024-05-20 08:30:00,2024-05-20,08:30:00,31.33,cloudy,3,18.2,0.0,274,221,31,22
2024-05-20 09:00:00,2024-05-20,09:00:00,41.41,cloudy,3,17.1,0.0,231,185,19,27
2024-05-20 09:30:00,2024-05-20,09:30:00,39.33,partly_cloudy,2,14.7,0.0,253,190,33,30
2024-05-20 10:00:00,2024-05-20,10:00:00,62.16,cloudy,3,19.9,0.0,150,120,15,15
2024-05-20 10:30:00,2024-05-20,10:30:00,48.25,clear,1,18.5,0.0,218,176,20,22
2024-05-20 11:00:00,2024-05-20,11:00:00,49.69,heavy_rain,63,17.6,7.7,113,92,14,7
2024-05-20 11:30:00,2024-05-20,11:30:00,73.93,clear,1,15.9,0.0,178,131,20,27
2024-05-20 12:00:00,2024-05-20,12:00:00,72.53,rain,61,21.4,0.7,126,98,16,12
2024-05-20 12:30:00,2024-05-20,12:30:00,63.48,rain,61,17.4,2.3,176,131,20,25
2024-05-20 13:00:00,2024-05-20,13:00:00,85.3,clear,1,22.3,0.0,192,145,19,28
2024-05-20 13:30:00,2024-05-20,13:30:00,71.56,clear,1,18.8,0.0,184,139,22,23
2024-05-20 14:00:00,2024-05-20,14:00:00,73.76,clear,1,23.7,0.0,160,130,17,13
2024-05-20 14:30:00,2024-05-20,14:30:00,70.2,partly_cloudy,2,23.9,0.0,183,140,24,19
2024-05-20 15:00:00,2024-05-20,15:00:00,73.41,rain,61,25.4,2.0,146,106,19,21
2024-05-20 15:30:00,2024-05-20,15:30:00,84.59,clear,1,21.3,0.0,137,109,12,16
2024-05-20 16:00:00,2024-05-20,16:00:00,55.72,rain,61,22.3,1.8,196,160,26,10
2024-05-20 16:30:00,2024-05-20,16:30:00,45.93,clear,1,22.0,0.0,204,166,27,11
